pincode,place,state,district,lat,lng
508255,Idikuda,Telangana,Nalgonda,17.1219,79.1825
508256,Chepur,Telangana,Nalgonda,16.8399,79.1442
508257,Shah Ghajipur,Telangana,Nalgonda,17.0638,79.1658
508258,Kamepally,Telangana,Nalgonda,17.0804,79.1258
508266,Pulicherla,Telangana,Nalgonda,16.876,79.2009
508277,Patimatla,Telangana,Nalgonda,16.876,79.2009
508278,Annaram,Telangana,Nalgonda,16.876,79.2009
508279,Pasunoor,Telangana,Nalgonda,16.876,79.2009
508280,Gonrentla,Telangana,Nalgonda,16.876,79.2009
508284,Pillaipally,Telangana,Nalgonda,16.9029,79.0535
508285,Nandanam,Telangana,Nalgonda,16.876,79.2009
508286,Raigiri,Telangana,Nalgonda,16.876,79.2009
508355,Kondrapole,Telangana,Nalgonda,16.7859,79.6106
508373,Gatlamallepally,Telangana,Nalgonda,16.8933,78.967
508374,Amangal,Telangana,Nalgonda,16.876,79.2009
508376,Yerkaram,Telangana,Nalgonda,16.876,79.2009
508377,Marepally,Telangana,Nalgonda,16.876,79.2009
509001,Osmangunj,Telangana,Mahabub Nagar,16.7915,77.9797
509002,Boyapally,Telangana,Mahabub Nagar,16.7741,77.9797
509102,Singotam,Telangana,Mahabub Nagar,16.703,77.8097
509103,Wanaparthy H.O,Telangana,Mahabub Nagar,16.703,77.8097
509104,Sugur,Telangana,Mahabub Nagar,16.703,77.8097
509105,Pentlavally,Telangana,Mahabub Nagar,16.703,77.8097
509106,Pedamanddadi,Telangana,Mahabub Nagar,16.703,77.8097
509110,Ajjakole,Telangana,Mahabub Nagar,16.8333,77.8796
509120,Chintakunta,Telangana,Mahabub Nagar,16.703,77.8097
509125,Gadwal H.O,Telangana,Mahabub Nagar,16.7398,78.1651
509126,Kovaldinne,Telangana,Mahabub Nagar,16.703,77.8097
509127,Pulikallu,Telangana,Mahabub Nagar,16.8417,77.8547
509128,Peddadinne,Telangana,Mahabub Nagar,16.703,77.8097
509129,Ghattu,Telangana,Mahabub Nagar,16.703,77.8097
509130,Irladinne,Telangana,Mahabub Nagar,16.4424,77.6883
509131,Rechintala,Telangana,Mahabub Nagar,16.703,77.8097
509132,Penchikalpadu,Telangana,Mahabub Nagar,16.703,77.8097
509133,Kondair,Telangana,Mahabub Nagar,16.4204,77.6893
509135,Peddatandrapad,Telangana,Mahabub Nagar,16.703,77.8097
509152,Alampur (Mahabub Nagar),Telangana,Mahabub Nagar,16.703,77.8097
509153,Itkyalapad,Telangana,Mahabub Nagar,16.703,77.8097
509201,Turkaplly,Telangana,Mahabub Nagar,16.703,77.8097
509202,Rajapur,Telangana,Mahabub Nagar,16.9571,78.1412
509203,Gangaram,Telangana,Mahabub Nagar,16.703,77.8097
509204,Baswaipalli,Telangana,Mahabub Nagar,16.7006,77.85045
509205,Gunumukla,Telangana,Mahabub Nagar,16.6307,77.6381
509206,Yedutla,Telangana,Mahabub Nagar,16.703,77.8097
509207,Yelkicherla,Telangana,Mahabub Nagar,16.703,77.8097
509208,Dasardoddi,Telangana,Mahabub Nagar,16.703,77.8097
509209,Nagarkurnool,Telangana,Mahabub Nagar,16.703,77.8097
509210,Bhairamkonda,Telangana,Mahabub Nagar,16.7717,77.8097
509215,Gundlanarva,Telangana,Mahabub Nagar,16.703,77.8097
509216,Sangem,Telangana,Mahabub Nagar,16.703,77.8097
509217,Sardarnagar,Telangana,K.V.Rangareddy,17.1281,78.149
509219,Muchintala,Telangana,Mahabub Nagar,16.703,77.8097
509228,Inmulnarva,Telangana,Mahabub Nagar,16.703,77.8097
509235,Nagapoor,Telangana,Mahabub Nagar,16.703,77.8097
509301,Stn. Jadcherla H.O,Telangana,Mahabub Nagar,16.703,77.8097
509302,Karivena,Telangana,Mahabub Nagar,16.703,77.8097
509311,Mallepalli,Telangana,Mahabub Nagar,16.831,77.9159
509320,Ippapahad,Telangana,Mahabub Nagar,16.703,77.8097
509321,Khanapur,Telangana,Mahabub Nagar,16.703,77.8097
509324,Kalwakurthy,Telangana,Mahabub Nagar,16.703,77.8097
509325,Ameerpet,Telangana,Mahabub Nagar,16.703,77.8097
509326,Vatvarlapally,Telangana,Mahabub Nagar,16.703,77.8097
509327,Nagilla,Telangana,Mahabub Nagar,16.703,77.8097
509334,Tankara,Telangana,Mahabub Nagar,16.8351,77.8627
509335,Mothkur,Telangana,Mahabub Nagar,16.703,77.8097
509336,Tekalkode,Telangana,Mahabub Nagar,16.703,77.8097
509337,Mangampet,Telangana,Mahabub Nagar,16.9072,77.838
509338,Parsapur,Telangana,Mahabub Nagar,16.703,77.8097
509339,Vennached,Telangana,Mahabub Nagar,16.9555,77.7644
509340,Kothapally,Telangana,Mahabub Nagar,16.8422,78.265
509349,Rangapur,Telangana,Mahabub Nagar,16.703,77.8097
509350,Gouraram,Telangana,Mahabub Nagar,16.703,77.8097
509351,Ibrahimpatnam,Telangana,Mahabub Nagar,16.703,77.8097
509352,Kunsi,Telangana,Mahabub Nagar,16.4466,77.3383
509353,Raikode,Telangana,Mahabub Nagar,16.703,77.8097
509357,Vemula,Telangana,Mahabub Nagar,16.8611,78.5554
509358,Mucharla,Telangana,Mahabub Nagar,16.703,77.8097
509360,Bollampally,Telangana,Mahabub Nagar,16.703,77.8097
509371,Pagidial,Telangana,Mahabub Nagar,16.9351,77.988
509375,Siddapur,Telangana,Mahabub Nagar,16.703,77.8097
509376,Puljal,Telangana,Mahabub Nagar,16.703,77.8097
509380,Kamaluddinpur,Telangana,Mahabub Nagar,16.703,77.8097
509381,Amadabakula,Telangana,Mahabub Nagar,16.703,77.8097
509382,Bhutpur,Telangana,Mahabub Nagar,16.8646,78.0049
509385,Gaggalapally,Telangana,Mahabub Nagar,16.703,77.8097
509401,Chennampally,Telangana,Mahabub Nagar,16.703,77.8097
509406,Marrikal,Telangana,Mahabub Nagar,17.1253,78.3168
509407,Kyathanpally,Telangana,Mahabub Nagar,16.8243,77.7929
509408,Keshampet,Telangana,Mahabub Nagar,16.703,77.8097
509409,Jinnaram,Telangana,Mahabub Nagar,16.5771,77.7771
509410,Manmarri,Telangana,Mahabub Nagar,16.703,77.8097
509411,Dorepally,Telangana,Mahabub Nagar,16.703,77.8097
509412,Aleru,Telangana,Mahabub Nagar,16.703,77.8097
515001,Satyanandanagar,Andhra Pradesh,Ananthapur,14.2442,78.1917
515002,Kakkalpalli,Andhra Pradesh,Ananthapur,14.4811,77.5768
515003,Sri Venkateswara Puram,Andhra Pradesh,Ananthapur,14.2442,78.1917
515004,Rajiv Colony,Andhra Pradesh,Ananthapur,14.4811,77.5768
515005,Old Town (Ananthapur),Andhra Pradesh,Ananthapur,14.2442,78.1917
515101,Kuntimaddi,Andhra Pradesh,Ananthapur,14.2819,77.6574
515110,Nidimamidi,Andhra Pradesh,Ananthapur,14.4811,77.5768
515122,Somandepalli,Andhra Pradesh,Ananthapur,14.4811,77.5768
515123,Roddam,Andhra Pradesh,Ananthapur,14.066,77.5028
515124,Cherukuru,Andhra Pradesh,Ananthapur,13.9906,77.466
515133,Marakuntapalli,Andhra Pradesh,Ananthapur,14.2051,77.87895
515134,Puttaparthi,Andhra Pradesh,Ananthapur,14.155,77.8036
515144,Narepalli,Andhra Pradesh,Ananthapur,14.2042,77.8111
515154,Mangalamadaka,Andhra Pradesh,Ananthapur,14.2755,77.9421
515159,Ramasagaram,Andhra Pradesh,Ananthapur,14.3207,77.8988
515164,Venkatagiripalem,Andhra Pradesh,Ananthapur,14.1875,77.6267
515201,Hindupur H.O,Andhra Pradesh,Ananthapur,13.8197,77.5428
515202,P.Sadlapalli,Andhra Pradesh,Ananthapur,13.8197,77.5428
515211,Kirikera,Andhra Pradesh,Ananthapur,13.767,77.5005
515212,Sasanakota,Andhra Pradesh,Ananthapur,14.4811,77.5768
515231,Kammavaripalli,Andhra Pradesh,Ananthapur,14.0352,77.8569
515241,Budili,Andhra Pradesh,Ananthapur,13.9471,77.7053
515261,Honnampalli,Andhra Pradesh,Ananthapur,14.4811,77.5768
515271,Bommagondanahalli,Andhra Pradesh,Ananthapur,13.9424,77.1015
515281,Halkur,Andhra Pradesh,Ananthapur,14.15555,77.06315
515286,Nidraghatta,Andhra Pradesh,Ananthapur,13.9945,77.0
515291,Govindapuram,Andhra Pradesh,Ananthapur,13.8781,77.3088
515301,Amidalagondi,Andhra Pradesh,Ananthapur,13.9521,77.2948
515303,Kallumarri,Andhra Pradesh,Ananthapur,14.3442,77.7418
515305,Kumbaranagenahalli,Andhra Pradesh,Ananthapur,14.0123,77.1368
515311,Agali (Ananthapur),Andhra Pradesh,Ananthapur,13.8051,77.0439
515321,Kaki,Andhra Pradesh,Ananthapur,13.82545,77.13305
515331,Kondur,Andhra Pradesh,Ananthapur,13.8116,77.5879
515341,Bhupasamudram,Andhra Pradesh,Ananthapur,13.7686,77.6812
515401,Thondapadu,Andhra Pradesh,Ananthapur,14.6599,77.7341
515402,Karidikonda,Andhra Pradesh,Ananthapur,14.4811,77.5768
515405,Lachumpalli,Andhra Pradesh,Ananthapur,14.9876,77.7108
515408,Kamalapadu,Andhra Pradesh,Ananthapur,14.9117,77.96865
515411,Reddivaripalem,Andhra Pradesh,Ananthapur,14.9159,77.9604
515413,Bhogasamudram Project,Andhra Pradesh,Ananthapur,14.4811,77.5768
515414,Chintakunta,Andhra Pradesh,Ananthapur,14.4811,77.5768
515415,Sajjaladinne,Andhra Pradesh,Ananthapur,14.9639,78.0021
515425,Pappuru,Andhra Pradesh,Ananthapur,14.4811,77.5768
515435,Salakamcheruvu,Andhra Pradesh,Ananthapur,14.8258,77.7423
515445,Thabjula,Andhra Pradesh,Ananthapur,14.4811,77.5768
515455,Rayalacheruvu,Andhra Pradesh,Ananthapur,15.0267,77.79
515465,Venkayakalva,Andhra Pradesh,Ananthapur,14.4811,77.5768
515501,Chinnarayanipalli,Andhra Pradesh,Ananthapur,14.2668,78.2141
515511,Mudigubba,Andhra Pradesh,Ananthapur,14.4367,77.96835
515521,Gandlapenta,Andhra Pradesh,Ananthapur,14.0857,78.3077
515531,Nawabkota,Andhra Pradesh,Ananthapur,14.0811,77.9842
515541,Kutagulla,Andhra Pradesh,Ananthapur,14.179,78.1368
515551,Nallacheruvu,Andhra Pradesh,Ananthapur,13.9993,78.1512
515556,Kassamudram,Andhra Pradesh,Ananthapur,13.9366,78.0425
515561,Thummalakuntapalli,Andhra Pradesh,Ananthapur,14.4811,77.5768
515571,K.Mallireddipalle,Andhra Pradesh,Ananthapur,14.4811,77.5768
515581,Talupula,Andhra Pradesh,Ananthapur,14.2256,78.3008
515591,Muthyalacheruvu,Andhra Pradesh,Ananthapur,13.8539,78.3235
515601,Morampalle,Andhra Pradesh,Ananthapur,14.0346,77.7744
515611,Illuru,Andhra Pradesh,Ananthapur,14.9184,77.701
515621,Ralla Anantapuram,Andhra Pradesh,Ananthapur,14.4817,77.5768
515631,Pinnadhari,Andhra Pradesh,Ananthapur,14.5536,77.8917
515641,Bhadrapuram,Andhra Pradesh,Ananthapur,14.4586,77.5227
515651,Kanumukkala,Andhra Pradesh,Ananthapur,14.3033,77.7512
515661,Apprascheruvu,Andhra Pradesh,Ananthapur,14.5453,77.8198
515671,Dharmavaram H.O,Andhra Pradesh,Ananthapur,14.46,77.9602
515672,Badannapalli,Andhra Pradesh,Ananthapur,14.46,77.92785
515701,Bukkarayasamudram,Andhra Pradesh,Ananthapur,14.7295,77.9793
515711,Cholasamudram,Andhra Pradesh,Ananthapur,14.7756,77.4023
515721,Kandukur,Andhra Pradesh,Ananthapur,14.58225,77.63275
515722,Gandlaparthi,Andhra Pradesh,Ananthapur,14.4811,77.5768
515731,Guddalapalli,Andhra Pradesh,Ananthapur,14.4811,77.6123
515741,Hanakanahal,Andhra Pradesh,Ananthapur,14.5829,77.4081
515751,Kurugunta,Andhra Pradesh,Ananthapur,14.4549,77.54685
515761,Papampalli,Andhra Pradesh,Ananthapur,14.5011,77.6093
515763,Muppalakunta,Andhra Pradesh,Ananthapur,14.492,77.7181
515765,Palluru,Andhra Pradesh,Ananthapur,14.1947,77.8416
515766,Cherlopalli,Andhra Pradesh,Ananthapur,14.2804,77.3651
515767,Kanakuru,Andhra Pradesh,Ananthapur,14.4086,76.9656
515774,Kesavapuram,Andhra Pradesh,Ananthapur,14.877,77.56995
515775,Katrimala,Andhra Pradesh,Ananthapur,14.4429,77.7359
515787,Bhattuvanipalli,Andhra Pradesh,Ananthapur,14.4804,77.5232
515801,Modinabad,Andhra Pradesh,Ananthapur,15.1449,77.608
515803,Kasapuram,Andhra Pradesh,Ananthapur,15.1449,77.608
515812,Undabanda,Andhra Pradesh,Ananthapur,14.966,77.2309
515822,Raketla,Andhra Pradesh,Ananthapur,14.8527,77.1836
515832,Pottipadu,Andhra Pradesh,Ananthapur,14.9768,77.3981
515842,Konakondla,Andhra Pradesh,Ananthapur,15.0954,77.332
515863,Polepalli,Andhra Pradesh,Ananthapur,14.5829,76.8792
515865,Chadam,Andhra Pradesh,Ananthapur,14.8449,77.0267
515867,Kenchanapalli,Andhra Pradesh,Ananthapur,14.6646,76.9531
515870,Havaligi,Andhra Pradesh,Ananthapur,14.9819,77.62845
515871,Yerragunta,Andhra Pradesh,Ananthapur,14.9459,77.1561
515872,Herial,Andhra Pradesh,Ananthapur,14.9562,77.3058
516001,Nagarajupet,Andhra Pradesh,Cuddapah,14.4307,78.8825
516002,Ukkayapalle,Andhra Pradesh,Cuddapah,14.4823,78.8548
516003,Alankhan Palli,Andhra Pradesh,Cuddapah,14.3216,78.9831
516004,Yerramukkapalli,Andhra Pradesh,Cuddapah,14.4307,78.8825
516005,Tadigotla,Andhra Pradesh,Cuddapah,14.4942,78.7643
516101,Reddivaripalli,Andhra Pradesh,Cuddapah,14.0971,79.32
516104,Chitvel,Andhra Pradesh,Cuddapah,14.1696,79.3377
516105,Govindampalli,Andhra Pradesh,Cuddapah,14.0404,79.3256
516107,Ramasamudram,Andhra Pradesh,Cuddapah,14.2251,79.1758
516108,Mukkavaripalli,Andhra Pradesh,Cuddapah,14.0211,79.2472
516110,Nagaripadu,Andhra Pradesh,Cuddapah,14.16085,79.31205
516115,Rajampet H.O,Andhra Pradesh,Cuddapah,14.2071,79.2854
516126,Mittameedipalli,Andhra Pradesh,Cuddapah,14.2133,79.1582
516127,Narasingarajapuram,Andhra Pradesh,Cuddapah,14.4599,78.7836
516128,Besthapalli,Andhra Pradesh,Cuddapah,14.2341,79.2893
516129,Peddinenikalva,Andhra Pradesh,Cuddapah,13.9286,79.0056
516130,Peddapalli,Andhra Pradesh,Cuddapah,14.4599,78.7836
516150,Patur,Andhra Pradesh,Cuddapah,14.0812,79.091
516151,Lebaka,Andhra Pradesh,Cuddapah,14.3215,79.2091
516152,Nadimpalli,Andhra Pradesh,Cuddapah,14.357,79.041
516162,Kokkarayapalli,Andhra Pradesh,Cuddapah,14.5122,78.9734
516163,Kothapalli,Andhra Pradesh,Cuddapah,14.4599,78.7836
516172,Lingaladinne,Andhra Pradesh,Cuddapah,14.732,78.7736
516173,Thippireddypalle,Andhra Pradesh,Cuddapah,14.7723,78.7721
516175,Errapalle,Andhra Pradesh,Cuddapah,14.8607,78.6542
516193,Boppapuram,Andhra Pradesh,Cuddapah,14.9557,78.8357
516203,Thavaripalli,Andhra Pradesh,Cuddapah,14.4599,78.7836
516213,Vontimitta,Andhra Pradesh,Cuddapah,14.3334,79.064
516214,T. Sakibanda,Andhra Pradesh,Cuddapah,14.4599,78.7836
516215,T. Sadipirallavandla Palli,Andhra Pradesh,Cuddapah,14.4599,78.7836
516216,Kammavaripalle,Andhra Pradesh,Cuddapah,14.4334,78.6747
516217,Chennupalli,Andhra Pradesh,Cuddapah,14.6448,79.0177
516218,Kondur,Andhra Pradesh,Cuddapah,14.2272,79.0783
516227,Badvel,Andhra Pradesh,Cuddapah,14.6948,79.0717
516228,Venkataramapuram,Andhra Pradesh,Cuddapah,14.845,79.0323
516233,Madakalavaripalli,Andhra Pradesh,Cuddapah,14.6559,78.49525
516237,P. Kothapalli,Andhra Pradesh,Cuddapah,14.4599,78.7836
516247,Nekanapuram,Andhra Pradesh,Cuddapah,14.4178,78.9595
516257,Guntimadugu,Andhra Pradesh,Cuddapah,14.1143,78.8269
516259,Addalamarri,Andhra Pradesh,Cuddapah,14.0376,78.7218
516267,Pulikunta,Andhra Pradesh,Cuddapah,14.4599,78.7836
516268,Vongimalla,Andhra Pradesh,Cuddapah,14.1959,78.9242
516269,Eguvagottiveedu,Andhra Pradesh,Cuddapah,14.0405,78.7468
516270,Abbavaram,Andhra Pradesh,Cuddapah,14.0918,78.7409
516289,Chinnacheppale,Andhra Pradesh,Cuddapah,14.0297,78.6601
516293,Gotur,Andhra Pradesh,Cuddapah,14.6466,78.9662
516309,Kodur,Andhra Pradesh,Cuddapah,14.7559,78.3225
516310,Kalamalla,Andhra Pradesh,Cuddapah,14.6195,78.5076
516311,Krishna Nagar (Cuddapah),Andhra Pradesh,Cuddapah,14.6195,78.5076
516312,Mekalabalayapalle,Andhra Pradesh,Cuddapah,14.6195,78.5076
516321,Gonumakulapalle,Andhra Pradesh,Cuddapah,14.4536,78.4625
516329,Veerannagattupalle,Andhra Pradesh,Cuddapah,14.3914,78.4803
516330,Idupulapaya(IIIT),Andhra Pradesh,Cuddapah,14.6195,78.5076
516339,Kommaddi,Andhra Pradesh,Cuddapah,14.6195,78.5076
516349,Chagaleru,Andhra Pradesh,Cuddapah,14.3811,78.3185
516350,Bakkananagaripalle,Andhra Pradesh,Cuddapah,14.4769,78.5711
516355,Vedururu,Andhra Pradesh,Cuddapah,14.7789,78.3754
516356,Chiyyapadu,Andhra Pradesh,Cuddapah,14.7507,78.6605
516359,Eruvapalem,Andhra Pradesh,Cuddapah,14.82405,78.6136
516360,YMR Colony,Andhra Pradesh,Cuddapah,14.8127,78.9643
516361,Hanumanagutti,Andhra Pradesh,Cuddapah,14.83715,79.0473
516362,Maduru,Andhra Pradesh,Cuddapah,14.7128,78.8241
516380,Nallaballe,Andhra Pradesh,Cuddapah,14.8466,78.6783
516390,Ankalammapeta,Andhra Pradesh,Cuddapah,14.4632,78.1499
516391,Venkatapuram,Andhra Pradesh,Cuddapah,14.428,78.1944
516396,Parnapalle,Andhra Pradesh,Cuddapah,14.516,78.0832
516401,Bhadripalle,Andhra Pradesh,Cuddapah,14.45295,78.1828
516411,Balapanagudur,Andhra Pradesh,Cuddapah,14.4599,78.7836
516421,Saidapuram,Andhra Pradesh,Cuddapah,14.4374,78.298
516431,Ponnathota,Andhra Pradesh,Cuddapah,14.9022,78.4111
516432,Kammavaripalle,Andhra Pradesh,Cuddapah,14.9748,78.2958
516433,Ponnampalle,Andhra Pradesh,Cuddapah,14.9387,78.3271
516434,Goriganur,Andhra Pradesh,Cuddapah,14.8803,78.381
516439,Mylavaram (Cuddapah),Andhra Pradesh,Cuddapah,14.9127,78.3818
516444,Korrapadu,Andhra Pradesh,Cuddapah,14.7866,78.5202
516454,Gurijala,Andhra Pradesh,Cuddapah,14.59405,78.1173
516464,Lavanur,Andhra Pradesh,Cuddapah,14.7808,78.3193
516474,Regadipalle,Andhra Pradesh,Cuddapah,14.8309,78.1375
516484,Bonala,Andhra Pradesh,Cuddapah,14.5034,78.1501
516501,Kumbhagiri,Andhra Pradesh,Cuddapah,14.4877,79.0833
516502,Diguvanelatur,Andhra Pradesh,Cuddapah,14.5527,78.997
516503,Palugurallapalli,Andhra Pradesh,Cuddapah,14.8318,78.9087
516504,Rajupalli,Andhra Pradesh,Cuddapah,14.1404,78.8201
516505,Siddavaram,Andhra Pradesh,Cuddapah,14.3071,79.25
517001,Readspet,Andhra Pradesh,Chittoor,13.3103,79.1847
517002,Chennamagudipalle,Andhra Pradesh,Chittoor,13.1586,79.0945
517004,T. Savatapalle,Andhra Pradesh,Chittoor,13.6137,79.3652
517101,Chandragiri Fort,Andhra Pradesh,Chittoor,13.7175,79.3019
517102,Kotala,Andhra Pradesh,Chittoor,13.669,79.27495
517112,Nendragunta,Andhra Pradesh,Chittoor,13.511,79.0167
517113,V.P.V.Kothapalle,Andhra Pradesh,Chittoor,13.5806,79.0229
517123,Thatiguntapalem,Andhra Pradesh,Chittoor,13.4967,78.8849
517124,Erracheruvupalle,Andhra Pradesh,Chittoor,13.448,78.9484
517125,Peddakalva,Andhra Pradesh,Chittoor,13.2367,79.21
517126,Samireddipalle,Andhra Pradesh,Chittoor,13.5079,78.8422
517127,Sathambakkam,Andhra Pradesh,Chittoor,13.1959,78.9332
517128,Madhavaram,Andhra Pradesh,Chittoor,13.22195,78.96785
517129,Gollapalle,Andhra Pradesh,Chittoor,13.4673,79.0143
517130,Erlampalle,Andhra Pradesh,Chittoor,13.4103,78.9128
517131,Kanipakam,Andhra Pradesh,Chittoor,13.65915,78.9438
517132,Chittapara,Andhra Pradesh,Chittoor,13.18835,79.12245
517152,Gundlaguttapalle,Andhra Pradesh,Chittoor,13.4427,78.9518
517167,Veerakanellore,Andhra Pradesh,Chittoor,13.5036,79.2351
517172,Kavetigaripalle,Andhra Pradesh,Chittoor,13.5902,79.07
517192,Peddamallela,Andhra Pradesh,Chittoor,13.64195,78.97465
517193,Rangannagarigadda,Andhra Pradesh,Chittoor,13.6695,79.071
517194,Dudhevaripalle,Andhra Pradesh,Chittoor,13.7221,78.9943
517213,Kuppamvandlapalle,Andhra Pradesh,Chittoor,13.4673,79.0143
517214,Mudupulavemula,Andhra Pradesh,Chittoor,13.6728,78.7847
517234,Kaamireddivaripalle,Andhra Pradesh,Chittoor,13.3166,78.6184
517235,Gundluru,Andhra Pradesh,Chittoor,13.4673,79.0143
517236,Kotagudibanda,Andhra Pradesh,Chittoor,13.7453,79.2122
517237,Nayanicheruvupalle,Andhra Pradesh,Chittoor,13.9542,78.3968
517247,Karasanapalle,Andhra Pradesh,Chittoor,13.378,78.5588
517257,Gaddamvaripalle,Andhra Pradesh,Chittoor,13.4421,78.6933
517277,Sakamvaripalle,Andhra Pradesh,Chittoor,14.7017,78.9992
517280,Agraharam,Andhra Pradesh,Chittoor,13.5698,78.669
517291,T.Rachapalle,Andhra Pradesh,Chittoor,13.4673,78.828
517297,Veligallu,Andhra Pradesh,Chittoor,13.4673,79.0143
517299,Obulampalle,Andhra Pradesh,Chittoor,13.4673,79.0143
517305,Cherlopalle,Andhra Pradesh,Chittoor,13.7805,78.4505
517319,Chinnatippasamudram,Andhra Pradesh,Chittoor,13.4458,78.6515
517325,Madanapalle H.O,Andhra Pradesh,Chittoor,13.5866,78.4619
517326,Vempalle,Andhra Pradesh,Chittoor,13.5866,78.4619
517350,Mudivedu,Andhra Pradesh,Chittoor,13.7032,78.4749
517351,Balireddigaripalle,Andhra Pradesh,Chittoor,13.7457,78.4775
517352,Thettu,Andhra Pradesh,Chittoor,13.785,78.4764
517370,Sampathikota,Andhra Pradesh,Chittoor,13.6122,78.2995
517390,Annagaripalle,Andhra Pradesh,Chittoor,13.4673,79.0143
517391,Peddatippasamudram,Andhra Pradesh,Chittoor,13.4673,79.0143
517401,Pallikuppam,Andhra Pradesh,Chittoor,13.3896,78.756
517403,Adilakshmambapuram,Andhra Pradesh,Chittoor,13.1301,79.2072
517408,Kalagatur,Andhra Pradesh,Chittoor,13.2443,78.6956
517414,Thurlapalle,Andhra Pradesh,Chittoor,13.526,78.7411
517415,Theertham,Andhra Pradesh,Chittoor,13.1724,78.5887
517416,Karidirivaripalle,Andhra Pradesh,Chittoor,13.7403,79.5039
517417,Penchupadu,Andhra Pradesh,Chittoor,13.3941,78.5659
517418,Pachalamarri,Andhra Pradesh,Chittoor,13.9175,78.5662
517419,Narasimhapuram,Andhra Pradesh,Chittoor,13.1738,79.2455
517421,Pachigunta,Andhra Pradesh,Chittoor,13.2166,79.2876
517422,Keenatipalle,Andhra Pradesh,Chittoor,13.4592,78.8769
517423,Boyanapalle,Andhra Pradesh,Chittoor,13.0159,78.5002
517424,Venkatagirikota,Andhra Pradesh,Chittoor,13.4673,79.0143
517425,Adavibudugur,Andhra Pradesh,Chittoor,12.8847,78.5452
517426,Pogurupalle,Andhra Pradesh,Chittoor,13.7135,79.1475
517429,Mittoor,Andhra Pradesh,Chittoor,13.1513,78.6921
517432,Moram,Andhra Pradesh,Chittoor,13.1785,78.64455
517501,D.N.Choultry,Andhra Pradesh,Chittoor,13.4673,79.0143
517502,S.V.Agricultural College,Andhra Pradesh,Chittoor,13.4673,79.0143
517503,Padi,Andhra Pradesh,Chittoor,13.4673,79.0143
517504,Tirumala (Chittoor),Andhra Pradesh,Chittoor,13.4673,79.0143
517505,Perur,Andhra Pradesh,Chittoor,13.4673,79.0143
517506,Settipalli,Andhra Pradesh,Chittoor,12.9083,78.3541
517507,Mangalam,Andhra Pradesh,Chittoor,13.2774,79.6975
517520,Gajulamandyam,Andhra Pradesh,Chittoor,13.7082,79.4759
517526,Gudimallam,Andhra Pradesh,Chittoor,13.623,79.587
